station_name,line_name
赤羽,JR埼京線
北赤羽,JR埼京線
浮間舟渡,JR埼京線
戸田公園,JR埼京線
戸田,JR埼京線
北戸田,JR埼京線
武蔵浦和,JR埼京線
中浦和,JR埼京線
南与野,JR埼京線
与野本町,JR埼京線
北与野,JR埼京線
大宮,JR埼京線
日進,JR埼京線
指扇,JR埼京線
南古谷,JR埼京線
川越,JR埼京線
大宮,JR川越線
日進,JR川越線
西大宮,JR川越線
指扇,JR川越線
南古谷,JR川越線
川越,JR川越線
西川越,JR川越線
的場,JR川越線
笠幡,JR川越線
武蔵高萩,JR川越線
高麗川,JR川越線
上野,JR高崎線
尾久,JR高崎線
赤羽,JR高崎線
浦和,JR高崎線
さいたま新都心,JR高崎線
大宮,JR高崎線
宮原,JR高崎線
上尾,JR高崎線
北上尾,JR高崎線
桶川,JR高崎線
北本,JR高崎線
鴻巣,JR高崎線
北鴻巣,JR高崎線
吹上,JR高崎線
行田,JR高崎線
熊谷,JR高崎線
籠原,JR高崎線
深谷,JR高崎線
岡部,JR高崎線
本庄,JR高崎線
神保原,JR高崎線
新町,JR高崎線
倉賀野,JR高崎線
高崎,JR高崎線
千葉,JR外房線
本千葉,JR外房線
蘇我,JR外房線
鎌取,JR外房線
誉田,JR外房線
土気,JR外房線
大網,JR外房線
永田,JR外房線
本納,JR外房線
新茂原,JR外房線
茂原,JR外房線
八積,JR外房線
上総一ノ宮,JR外房線
東浪見,JR外房線
太東,JR外房線
長者町,JR外房線
三門,JR外房線
大原,JR外房線
浪花,JR外房線
御宿,JR外房線
勝浦,JR外房線
鵜原,JR外房線
上総興津,JR外房線
行川アイランド,JR外房線
安房小湊,JR外房線
安房天津,JR外房線
安房鴨川,JR外房線
千葉,JR内房線
本千葉,JR内房線
蘇我,JR内房線
浜野,JR内房線
八幡宿,JR内房線
五井,JR内房線
姉ケ崎,JR内房線
長浦,JR内房線
袖ケ浦,JR内房線
巌根,JR内房線
木更津,JR内房線
君津,JR内房線
青堀,JR内房線
大貫,JR内房線
佐貫町,JR内房線
上総湊,JR内房線
竹岡,JR内房線
浜金谷,JR内房線
保田,JR内房線
安房勝山,JR内房線
岩井,JR内房線
富浦,JR内房線
那古船形,JR内房線
館山,JR内房線
九重,JR内房線
千倉,JR内房線
千歳,JR内房線
南三原,JR内房線
和田浦,JR内房線
江見,JR内房線
太海,JR内房線
安房鴨川,JR内房線
東京,JR京葉線
八丁堀,JR京葉線
越中島,JR京葉線
潮見,JR京葉線
新木場,JR京葉線
葛西臨海公園,JR京葉線
舞浜,JR京葉線
新浦安,JR京葉線
市川塩浜,JR京葉線
西船橋,JR京葉線
二俣新町,JR京葉線
南船橋,JR京葉線
新習志野,JR京葉線
幕張豊砂,JR京葉線
海浜幕張,JR京葉線
検見川浜,JR京葉線
稲毛海岸,JR京葉線
千葉みなと,JR京葉線
蘇我,JR京葉線
佐倉,JR成田線
酒々井,JR成田線
成田,JR成田線
空港第２ビル（第２旅客ターミナル）,JR成田線
成田空港（第１旅客ターミナル）,JR成田線
久住,JR成田線
滑河,JR成田線
下総神崎,JR成田線
大戸,JR成田線
佐原,JR成田線
香取,JR成田線
水郷,JR成田線
小見川,JR成田線
笹川,JR成田線
下総橘,JR成田線
下総豊里,JR成田線
椎柴,JR成田線
松岸,JR成田線
銚子,JR成田線
我孫子,JR成田線
東我孫子,JR成田線
湖北,JR成田線
新木,JR成田線
布佐,JR成田線
木下,JR成田線
小林,JR成田線
安食,JR成田線
下総松崎,JR成田線
大船,JR成田エクスプレス
戸塚,JR成田エクスプレス
横浜,JR成田エクスプレス
武蔵小杉,JR成田エクスプレス
大宮,JR成田エクスプレス
池袋,JR成田エクスプレス
新宿,JR成田エクスプレス
高尾,JR成田エクスプレス
八王子,JR成田エクスプレス
立川,JR成田エクスプレス
国分寺,JR成田エクスプレス
三鷹,JR成田エクスプレス
吉祥寺,JR成田エクスプレス
渋谷,JR成田エクスプレス
品川,JR成田エクスプレス
東京,JR成田エクスプレス
千葉,JR成田エクスプレス
四街道,JR成田エクスプレス
佐倉,JR成田エクスプレス
成田,JR成田エクスプレス
空港第２ビル（第２旅客ターミナル）,JR成田エクスプレス
成田空港（第１旅客ターミナル）,JR成田エクスプレス
佐原,JR鹿島線
香取,JR鹿島線
十二橋,JR鹿島線
潮来,JR鹿島線
延方,JR鹿島線
鹿島神宮,JR鹿島線
鹿島サッカースタジアム（臨）,JR鹿島線
木更津,JR久留里線
祇園,JR久留里線
上総清川,JR久留里線
東清川,JR久留里線
横田,JR久留里線
東横田,JR久留里線
馬来田,JR久留里線
下郡,JR久留里線
小櫃,JR久留里線
俵田,JR久留里線
久留里,JR久留里線
平山,JR久留里線
上総松丘,JR久留里線
上総亀山,JR久留里線
大網,JR東金線
福俵,JR東金線
東金,JR東金線
求名,JR東金線
成東,JR東金線
大宮,JR京浜東北線
さいたま新都心,JR京浜東北線
与野,JR京浜東北線
北浦和,JR京浜東北線
浦和,JR京浜東北線
南浦和,JR京浜東北線
蕨,JR京浜東北線
西川口,JR京浜東北線
川口,JR京浜東北線
赤羽,JR京浜東北線
東十条,JR京浜東北線
王子,JR京浜東北線
上中里,JR京浜東北線
田端,JR京浜東北線
西日暮里,JR京浜東北線
日暮里,JR京浜東北線
鶯谷,JR京浜東北線
上野,JR京浜東北線
御徒町,JR京浜東北線
秋葉原,JR京浜東北線
神田,JR京浜東北線
東京,JR京浜東北線
有楽町,JR京浜東北線
新橋,JR京浜東北線
浜松町,JR京浜東北線
田町,JR京浜東北線
高輪ゲートウェイ,JR京浜東北線
品川,JR京浜東北線
大井町,JR京浜東北線
大森,JR京浜東北線
蒲田,JR京浜東北線
川崎,JR京浜東北線
鶴見,JR京浜東北線
新子安,JR京浜東北線
東神奈川,JR京浜東北線
横浜,JR京浜東北線
大宮,JR湘南新宿ライン
浦和,JR湘南新宿ライン
赤羽,JR湘南新宿ライン
池袋,JR湘南新宿ライン
新宿,JR湘南新宿ライン
渋谷,JR湘南新宿ライン
恵比寿,JR湘南新宿ライン
大崎,JR湘南新宿ライン
西大井,JR湘南新宿ライン
武蔵小杉,JR湘南新宿ライン
新川崎,JR湘南新宿ライン
横浜,JR湘南新宿ライン
保土ケ谷,JR湘南新宿ライン
東戸塚,JR湘南新宿ライン
戸塚,JR湘南新宿ライン
大船,JR湘南新宿ライン
宝積寺,JR烏山線
下野花岡,JR烏山線
仁井田,JR烏山線
鴻野山,JR烏山線
大金,JR烏山線
小塙,JR烏山線
滝,JR烏山線
烏山,JR烏山線
渋川,JR吾妻線
金島,JR吾妻線
祖母島,JR吾妻線
小野上,JR吾妻線
小野上温泉,JR吾妻線
市城,JR吾妻線
中之条,JR吾妻線
群馬原町,JR吾妻線
郷原,JR吾妻線
矢倉,JR吾妻線
岩島,JR吾妻線
川原湯温泉,JR吾妻線
長野原草津口,JR吾妻線
群馬大津,JR吾妻線
羽根尾,JR吾妻線
袋倉,JR吾妻線
万座・鹿沢口,JR吾妻線
大前,JR吾妻線
高崎,JR信越本線
北高崎,JR信越本線
群馬八幡,JR信越本線
安中,JR信越本線
磯部,JR信越本線
松井田,JR信越本線
西松井田,JR信越本線
横川,JR信越本線
水戸,JR水郡線
常陸青柳,JR水郡線
常陸津田,JR水郡線
後台,JR水郡線
下菅谷,JR水郡線
中菅谷,JR水郡線
上菅谷,JR水郡線
南酒出,JR水郡線
額田,JR水郡線
河合,JR水郡線
谷河原,JR水郡線
常陸太田,JR水郡線
常陸鴻巣,JR水郡線
瓜連,JR水郡線
静,JR水郡線
常陸大宮,JR水郡線
玉川村,JR水郡線
野上原,JR水郡線
山方宿,JR水郡線
中舟生,JR水郡線
下小川,JR水郡線
西金,JR水郡線
上小川,JR水郡線
袋田,JR水郡線
常陸大子,JR水郡線
下野宮,JR水郡線
矢祭山,JR水郡線
東館,JR水郡線
南石井,JR水郡線
磐城石井,JR水郡線
磐城塙,JR水郡線
近津,JR水郡線
中豊,JR水郡線
磐城棚倉,JR水郡線
磐城浅川,JR水郡線
里白石,JR水郡線
磐城石川,JR水郡線
野木沢,JR水郡線
川辺沖,JR水郡線
泉郷,JR水郡線
川東,JR水郡線
小塩江,JR水郡線
谷田川,JR水郡線
磐城守山,JR水郡線
安積永盛,JR水郡線
郡山,JR水郡線
小山,JR水戸線
小田林,JR水戸線
結城,JR水戸線
東結城,JR水戸線
川島,JR水戸線
玉戸,JR水戸線
下館,JR水戸線
新治,JR水戸線
大和,JR水戸線
岩瀬,JR水戸線
羽黒,JR水戸線
福原,JR水戸線
稲田,JR水戸線
笠間,JR水戸線
宍戸,JR水戸線
友部,JR水戸線
宇都宮,JR日光線
鶴田,JR日光線
鹿沼,JR日光線
文挟,JR日光線
下野大沢,JR日光線
今市,JR日光線
日光,JR日光線
高崎,JR両毛線
高崎問屋町,JR両毛線
井野,JR両毛線
新前橋,JR両毛線
前橋,JR両毛線
前橋大島,JR両毛線
駒形,JR両毛線
伊勢崎,JR両毛線
国定,JR両毛線
岩宿,JR両毛線
桐生,JR両毛線
小俣,JR両毛線
山前,JR両毛線
足利,JR両毛線
あしかがフラワーパーク,JR両毛線
富田,JR両毛線
佐野,JR両毛線
岩舟,JR両毛線
大平下,JR両毛線
栃木,JR両毛線
思川,JR両毛線
小山,JR両毛線
高崎,JR上越線
高崎問屋町,JR上越線
井野,JR上越線
新前橋,JR上越線
群馬総社,JR上越線
八木原,JR上越線
渋川,JR上越線
敷島,JR上越線
津久田,JR上越線
岩本,JR上越線
沼田,JR上越線
後閑,JR上越線
上牧,JR上越線
水上,JR上越線
湯檜曽,JR上越線
土合,JR上越線
土樽,JR上越線
越後中里,JR上越線
岩原スキー場前,JR上越線
越後湯沢,JR上越線
石打,JR上越線
大沢,JR上越線
上越国際スキー場前,JR上越線
塩沢,JR上越線
六日町,JR上越線
五日町,JR上越線
浦佐,JR上越線
八色,JR上越線
小出,JR上越線
越後堀之内,JR上越線
北堀之内,JR上越線
越後川口,JR上越線
小千谷,JR上越線
越後滝谷,JR上越線
宮内,JR上越線
長岡,JR上越線
東京,上野東京ライン
上野,上野東京ライン
小淵沢,小海線
甲斐小泉,小海線
甲斐大泉,小海線
清里,小海線
野辺山,小海線
信濃川上,小海線
佐久広瀬,小海線
佐久海ノ口,小海線
海尻,小海線
松原湖,小海線
小海,小海線
馬流,小海線
高岩,小海線
八千穂,小海線
海瀬,小海線
羽黒下,小海線
青沼,小海線
臼田,小海線
龍岡城,小海線
太田部,小海線
中込,小海線
滑津,小海線
北中込,小海線
岩村田,小海線
佐久平,小海線
中佐都,小海線
美里,小海線
三岡,小海線
乙女,小海線
東小諸,小海線
小諸,小海線
富士,JR身延線
柚木,JR身延線
竪堀,JR身延線
入山瀬,JR身延線
富士根,JR身延線
源道寺,JR身延線
富士宮,JR身延線
西富士宮,JR身延線
沼久保,JR身延線
芝川,JR身延線
稲子,JR身延線
十島,JR身延線
井出,JR身延線
寄畑,JR身延線
内船,JR身延線
甲斐大島,JR身延線
身延,JR身延線
塩之沢,JR身延線
波高島,JR身延線
下部温泉,JR身延線
甲斐常葉,JR身延線
市ノ瀬,JR身延線
久那土,JR身延線
甲斐岩間,JR身延線
落居,JR身延線
鰍沢口,JR身延線
市川大門,JR身延線
市川本町,JR身延線
芦川,JR身延線
甲斐上野,JR身延線
東花輪,JR身延線
小井川,JR身延線
常永,JR身延線
国母,JR身延線
甲斐住吉,JR身延線
南甲府,JR身延線
善光寺,JR身延線
金手,JR身延線
甲府,JR身延線
篠ノ井,JR信越本線(篠ノ井～長野)
今井,JR信越本線(篠ノ井～長野)
川中島,JR信越本線(篠ノ井～長野)
安茂里,JR信越本線(篠ノ井～長野)
長野,JR信越本線(篠ノ井～長野)
直江津,JR信越本線(直江津～新潟)
黒井,JR信越本線(直江津～新潟)
犀潟,JR信越本線(直江津～新潟)
土底浜,JR信越本線(直江津～新潟)
潟町,JR信越本線(直江津～新潟)
上下浜,JR信越本線(直江津～新潟)
柿崎,JR信越本線(直江津～新潟)
米山,JR信越本線(直江津～新潟)
笠島,JR信越本線(直江津～新潟)
青海川,JR信越本線(直江津～新潟)
鯨波,JR信越本線(直江津～新潟)
柏崎,JR信越本線(直江津～新潟)
茨目,JR信越本線(直江津～新潟)
安田,JR信越本線(直江津～新潟)
北条,JR信越本線(直江津～新潟)
越後広田,JR信越本線(直江津～新潟)
長鳥,JR信越本線(直江津～新潟)
塚山,JR信越本線(直江津～新潟)
越後岩塚,JR信越本線(直江津～新潟)
来迎寺,JR信越本線(直江津～新潟)
前川,JR信越本線(直江津～新潟)
宮内,JR信越本線(直江津～新潟)
長岡,JR信越本線(直江津～新潟)
北長岡,JR信越本線(直江津～新潟)
押切,JR信越本線(直江津～新潟)
見附,JR信越本線(直江津～新潟)
帯織,JR信越本線(直江津～新潟)
東光寺,JR信越本線(直江津～新潟)
三条,JR信越本線(直江津～新潟)
東三条,JR信越本線(直江津～新潟)
保内,JR信越本線(直江津～新潟)
加茂,JR信越本線(直江津～新潟)
羽生田,JR信越本線(直江津～新潟)
田上,JR信越本線(直江津～新潟)
矢代田,JR信越本線(直江津～新潟)
古津,JR信越本線(直江津～新潟)
新津,JR信越本線(直江津～新潟)
さつき野,JR信越本線(直江津～新潟)
荻川,JR信越本線(直江津～新潟)
亀田,JR信越本線(直江津～新潟)
越後石山,JR信越本線(直江津～新潟)
新潟,JR信越本線(直江津～新潟)
新潟,JR白新線
東新潟,JR白新線
大形,JR白新線
新崎,JR白新線
早通,JR白新線
豊栄,JR白新線
黒山,JR白新線
佐々木,JR白新線
西新発田,JR白新線
新発田,JR白新線
長野,JR飯山線
北長野,JR飯山線
三才,JR飯山線
豊野,JR飯山線
信濃浅野,JR飯山線
立ケ花,JR飯山線
上今井,JR飯山線
替佐,JR飯山線
蓮,JR飯山線
飯山,JR飯山線
北飯山,JR飯山線
信濃平,JR飯山線
戸狩野沢温泉,JR飯山線
上境,JR飯山線
上桑名川,JR飯山線
桑名川,JR飯山線
西大滝,JR飯山線
信濃白鳥,JR飯山線
平滝,JR飯山線
横倉,JR飯山線
森宮野原,JR飯山線
足滝,JR飯山線
越後田中,JR飯山線
津南,JR飯山線
越後鹿渡,JR飯山線
越後田沢,JR飯山線
越後水沢,JR飯山線
土市,JR飯山線
十日町,JR飯山線
魚沼中条,JR飯山線
下条,JR飯山線
越後岩沢,JR飯山線
内ケ巻,JR飯山線
越後川口,JR飯山線
柏崎,JR越後線
東柏崎,JR越後線
西中通,JR越後線
荒浜,JR越後線
刈羽,JR越後線
西山,JR越後線
礼拝,JR越後線
石地,JR越後線
小木ノ城,JR越後線
出雲崎,JR越後線
妙法寺,JR越後線
小島谷,JR越後線
桐原,JR越後線
寺泊,JR越後線
分水,JR越後線
粟生津,JR越後線
南吉田,JR越後線
吉田,JR越後線
北吉田,JR越後線
岩室,JR越後線
巻,JR越後線
越後曽根,JR越後線
越後赤塚,JR越後線
内野西が丘,JR越後線
内野,JR越後線
新潟大学前,JR越後線
寺尾,JR越後線
小針,JR越後線
青山,JR越後線
関屋,JR越後線
白山,JR越後線
新潟,JR越後線
松本,北アルプス線
北松本,北アルプス線
島内,北アルプス線
島高松,北アルプス線
梓橋,北アルプス線
一日市場,北アルプス線
中萱,北アルプス線
南豊科,北アルプス線
豊科,北アルプス線
柏矢町,北アルプス線
穂高,北アルプス線
有明,北アルプス線
安曇追分,北アルプス線
細野,北アルプス線
北細野,北アルプス線
信濃松川,北アルプス線
安曇沓掛,北アルプス線
信濃常盤,北アルプス線
南大町,北アルプス線
信濃大町,北アルプス線
北大町,北アルプス線
信濃木崎,北アルプス線
稲尾,北アルプス線
海ノ口,北アルプス線
簗場,北アルプス線
ヤナバスキー場前,北アルプス線
南神城,北アルプス線
神城,北アルプス線
飯森,北アルプス線
白馬,北アルプス線
信濃森上,北アルプス線
白馬大池,北アルプス線
千国,北アルプス線
南小谷,北アルプス線
中土,北アルプス線
北小谷,北アルプス線
平岩,北アルプス線
小滝,北アルプス線
根知,北アルプス線
頸城大野,北アルプス線
姫川,北アルプス線
糸魚川,北アルプス線
弥彦,JR弥彦線
矢作,JR弥彦線
吉田,JR弥彦線
西燕,JR弥彦線
燕,JR弥彦線
燕三条,JR弥彦線
北三条,JR弥彦線
東三条,JR弥彦線
名古屋,JR中央本線(名古屋～塩尻)
金山,JR中央本線(名古屋～塩尻)
鶴舞,JR中央本線(名古屋～塩尻)
千種,JR中央本線(名古屋～塩尻)
大曽根,JR中央本線(名古屋～塩尻)
新守山,JR中央本線(名古屋～塩尻)
勝川,JR中央本線(名古屋～塩尻)
春日井,JR中央本線(名古屋～塩尻)
神領,JR中央本線(名古屋～塩尻)
高蔵寺,JR中央本線(名古屋～塩尻)
定光寺,JR中央本線(名古屋～塩尻)
古虎渓,JR中央本線(名古屋～塩尻)
多治見,JR中央本線(名古屋～塩尻)
土岐市,JR中央本線(名古屋～塩尻)
瑞浪,JR中央本線(名古屋～塩尻)
釜戸,JR中央本線(名古屋～塩尻)
武並,JR中央本線(名古屋～塩尻)
恵那,JR中央本線(名古屋～塩尻)
美乃坂本,JR中央本線(名古屋～塩尻)
中津川,JR中央本線(名古屋～塩尻)
落合川,JR中央本線(名古屋～塩尻)
坂下,JR中央本線(名古屋～塩尻)
田立,JR中央本線(名古屋～塩尻)
南木曽,JR中央本線(名古屋～塩尻)
十二兼,JR中央本線(名古屋～塩尻)
野尻,JR中央本線(名古屋～塩尻)
大桑,JR中央本線(名古屋～塩尻)
須原,JR中央本線(名古屋～塩尻)
倉本,JR中央本線(名古屋～塩尻)
上松,JR中央本線(名古屋～塩尻)
木曽福島,JR中央本線(名古屋～塩尻)
原野,JR中央本線(名古屋～塩尻)
宮ノ越,JR中央本線(名古屋～塩尻)
藪原,JR中央本線(名古屋～塩尻)
奈良井,JR中央本線(名古屋～塩尻)
木曽平沢,JR中央本線(名古屋～塩尻)
贄川,JR中央本線(名古屋～塩尻)
日出塩,JR中央本線(名古屋～塩尻)
洗馬,JR中央本線(名古屋～塩尻)
塩尻,JR中央本線(名古屋～塩尻)
塩尻,JR篠ノ井線
広丘,JR篠ノ井線
村井,JR篠ノ井線
平田,JR篠ノ井線
南松本,JR篠ノ井線
松本,JR篠ノ井線
田沢,JR篠ノ井線
明科,JR篠ノ井線
西条,JR篠ノ井線
坂北,JR篠ノ井線
聖高原,JR篠ノ井線
冠着,JR篠ノ井線
姨捨,JR篠ノ井線
稲荷山,JR篠ノ井線
篠ノ井,JR篠ノ井線
豊橋,JR飯田線(豊橋～天竜峡)
船町,JR飯田線(豊橋～天竜峡)
下地,JR飯田線(豊橋～天竜峡)
小坂井,JR飯田線(豊橋～天竜峡)
牛久保,JR飯田線(豊橋～天竜峡)
豊川,JR飯田線(豊橋～天竜峡)
三河一宮,JR飯田線(豊橋～天竜峡)
長山,JR飯田線(豊橋～天竜峡)
江島,JR飯田線(豊橋～天竜峡)
東上,JR飯田線(豊橋～天竜峡)
野田城,JR飯田線(豊橋～天竜峡)
新城,JR飯田線(豊橋～天竜峡)
東新町,JR飯田線(豊橋～天竜峡)
茶臼山,JR飯田線(豊橋～天竜峡)
三河東郷,JR飯田線(豊橋～天竜峡)
大海,JR飯田線(豊橋～天竜峡)
鳥居,JR飯田線(豊橋～天竜峡)
長篠城,JR飯田線(豊橋～天竜峡)
本長篠,JR飯田線(豊橋～天竜峡)
三河大野,JR飯田線(豊橋～天竜峡)
湯谷温泉,JR飯田線(豊橋～天竜峡)
三河槙原,JR飯田線(豊橋～天竜峡)
柿平,JR飯田線(豊橋～天竜峡)
三河川合,JR飯田線(豊橋～天竜峡)
池場,JR飯田線(豊橋～天竜峡)
東栄,JR飯田線(豊橋～天竜峡)
出馬,JR飯田線(豊橋～天竜峡)
上市場,JR飯田線(豊橋～天竜峡)
浦川,JR飯田線(豊橋～天竜峡)
早瀬,JR飯田線(豊橋～天竜峡)
下川合,JR飯田線(豊橋～天竜峡)
中部天竜,JR飯田線(豊橋～天竜峡)
佐久間,JR飯田線(豊橋～天竜峡)
相月,JR飯田線(豊橋～天竜峡)
城西,JR飯田線(豊橋～天竜峡)
向市場,JR飯田線(豊橋～天竜峡)
水窪,JR飯田線(豊橋～天竜峡)
大嵐,JR飯田線(豊橋～天竜峡)
小和田,JR飯田線(豊橋～天竜峡)
中井侍,JR飯田線(豊橋～天竜峡)
伊那小沢,JR飯田線(豊橋～天竜峡)
鶯巣,JR飯田線(豊橋～天竜峡)
平岡,JR飯田線(豊橋～天竜峡)
為栗,JR飯田線(豊橋～天竜峡)
温田,JR飯田線(豊橋～天竜峡)
田本,JR飯田線(豊橋～天竜峡)
門島,JR飯田線(豊橋～天竜峡)
唐笠,JR飯田線(豊橋～天竜峡)
金野,JR飯田線(豊橋～天竜峡)
千代,JR飯田線(豊橋～天竜峡)
天竜峡,JR飯田線(豊橋～天竜峡)
天竜峡,JR飯田線(天竜峡～辰野)
川路,JR飯田線(天竜峡～辰野)
時又,JR飯田線(天竜峡～辰野)
駄科,JR飯田線(天竜峡～辰野)
毛賀,JR飯田線(天竜峡～辰野)
伊那八幡,JR飯田線(天竜峡～辰野)
下山村,JR飯田線(天竜峡～辰野)
鼎,JR飯田線(天竜峡～辰野)
切石,JR飯田線(天竜峡～辰野)
飯田,JR飯田線(天竜峡～辰野)
桜町,JR飯田線(天竜峡～辰野)
伊那上郷,JR飯田線(天竜峡～辰野)
元善光寺,JR飯田線(天竜峡～辰野)
下市田,JR飯田線(天竜峡～辰野)
市田,JR飯田線(天竜峡～辰野)
下平,JR飯田線(天竜峡～辰野)
山吹,JR飯田線(天竜峡～辰野)
伊那大島,JR飯田線(天竜峡～辰野)
上片桐,JR飯田線(天竜峡～辰野)
伊那田島,JR飯田線(天竜峡～辰野)
高遠原,JR飯田線(天竜峡～辰野)
七久保,JR飯田線(天竜峡～辰野)
伊那本郷,JR飯田線(天竜峡～辰野)
飯島,JR飯田線(天竜峡～辰野)
田切,JR飯田線(天竜峡～辰野)
伊那福岡,JR飯田線(天竜峡～辰野)
小町屋,JR飯田線(天竜峡～辰野)
駒ケ根,JR飯田線(天竜峡～辰野)
大田切,JR飯田線(天竜峡～辰野)
宮田,JR飯田線(天竜峡～辰野)
赤木,JR飯田線(天竜峡～辰野)
沢渡,JR飯田線(天竜峡～辰野)
下島,JR飯田線(天竜峡～辰野)
伊那市,JR飯田線(天竜峡～辰野)
伊那北,JR飯田線(天竜峡～辰野)
田畑,JR飯田線(天竜峡～辰野)
北殿,JR飯田線(天竜峡～辰野)
木ノ下,JR飯田線(天竜峡～辰野)
伊那松島,JR飯田線(天竜峡～辰野)
沢,JR飯田線(天竜峡～辰野)
羽場,JR飯田線(天竜峡～辰野)
伊那新町,JR飯田線(天竜峡～辰野)
宮木,JR飯田線(天竜峡～辰野)
辰野,JR飯田線(天竜峡～辰野)
米原,JR北陸本線(米原～敦賀)
坂田,JR北陸本線(米原～敦賀)
田村,JR北陸本線(米原～敦賀)
長浜,JR北陸本線(米原～敦賀)
虎姫,JR北陸本線(米原～敦賀)
河毛,JR北陸本線(米原～敦賀)
高月,JR北陸本線(米原～敦賀)
木ノ本,JR北陸本線(米原～敦賀)
余呉,JR北陸本線(米原～敦賀)
近江塩津,JR北陸本線(米原～敦賀)
新疋田,JR北陸本線(米原～敦賀)
敦賀,JR北陸本線(米原～敦賀)
岐阜,JR高山本線
長森,JR高山本線
那加,JR高山本線
蘇原,JR高山本線
各務ケ原,JR高山本線
鵜沼,JR高山本線
坂祝,JR高山本線
美濃太田,JR高山本線
古井,JR高山本線
中川辺,JR高山本線
下麻生,JR高山本線
上麻生,JR高山本線
白川口,JR高山本線
下油井,JR高山本線
飛騨金山,JR高山本線
焼石,JR高山本線
下呂,JR高山本線
禅昌寺,JR高山本線
飛騨萩原,JR高山本線
上呂,JR高山本線
飛騨宮田,JR高山本線
飛騨小坂,JR高山本線
渚,JR高山本線
久々野,JR高山本線
飛騨一ノ宮,JR高山本線
高山,JR高山本線
上枝,JR高山本線
飛騨国府,JR高山本線
飛騨古川,JR高山本線
杉崎,JR高山本線
飛騨細江,JR高山本線
角川,JR高山本線
坂上,JR高山本線
打保,JR高山本線
杉原,JR高山本線
猪谷,JR高山本線
楡原,JR高山本線
笹津,JR高山本線
東八尾,JR高山本線
越中八尾,JR高山本線
千里,JR高山本線
速星,JR高山本線
婦中鵜坂,JR高山本線
西富山,JR高山本線
富山,JR高山本線
高岡,JR城端線
新高岡,JR城端線
二塚,JR城端線
林,JR城端線
戸出,JR城端線
油田,JR城端線
砺波,JR城端線
東野尻,JR城端線
高儀,JR城端線
福野,JR城端線
東石黒,JR城端線
福光,JR城端線
越中山田,JR城端線
城端,JR城端線
高岡,JR氷見線
越中中川,JR氷見線
能町,JR氷見線
伏木,JR氷見線
越中国分,JR氷見線
雨晴,JR氷見線
島尾,JR氷見線
氷見,JR氷見線
津幡,JR七尾線
中津幡,JR七尾線
本津幡,JR七尾線
能瀬,JR七尾線
宇野気,JR七尾線
横山,JR七尾線
高松,JR七尾線
免田,JR七尾線
宝達,JR七尾線
敷浪,JR七尾線
南羽咋,JR七尾線
羽咋,JR七尾線
千路,JR七尾線
金丸,JR七尾線
能登部,JR七尾線
良川,JR七尾線
能登二宮,JR七尾線
徳田,JR七尾線
七尾,JR七尾線
和倉温泉,JR七尾線
敦賀,敦賀港線
敦賀港,敦賀港線
福井,九頭竜線
越前花堂,九頭竜線
六条,九頭竜線
足羽,九頭竜線
越前東郷,九頭竜線
一乗谷,九頭竜線
越前高田,九頭竜線
市波,九頭竜線
小和清水,九頭竜線
美山,九頭竜線
越前薬師,九頭竜線
越前大宮,九頭竜線
計石,九頭竜線
牛ケ原,九頭竜線
北大野,九頭竜線
越前大野,九頭竜線
越前田野,九頭竜線
越前富田,九頭竜線
下唯野,九頭竜線
柿ケ島,九頭竜線
勝原,九頭竜線
越前下山,九頭竜線
九頭竜湖,九頭竜線
東舞鶴,JR小浜線
松尾寺,JR小浜線
青郷,JR小浜線
三松,JR小浜線
若狭高浜,JR小浜線
若狭和田,JR小浜線
若狭本郷,JR小浜線
加斗,JR小浜線
勢浜,JR小浜線
小浜,JR小浜線
東小浜,JR小浜線
新平野,JR小浜線
上中,JR小浜線
若狭有田,JR小浜線
大鳥羽,JR小浜線
十村,JR小浜線
藤井,JR小浜線
三方,JR小浜線
気山,JR小浜線
美浜,JR小浜線
東美浜,JR小浜線
粟野,JR小浜線
西敦賀,JR小浜線
敦賀,JR小浜線
熱海,JR東海道本線(熱海～浜松)
函南,JR東海道本線(熱海～浜松)
三島,JR東海道本線(熱海～浜松)
沼津,JR東海道本線(熱海～浜松)
片浜,JR東海道本線(熱海～浜松)
原,JR東海道本線(熱海～浜松)
東田子の浦,JR東海道本線(熱海～浜松)
吉原,JR東海道本線(熱海～浜松)
富士,JR東海道本線(熱海～浜松)
富士川,JR東海道本線(熱海～浜松)
新蒲原,JR東海道本線(熱海～浜松)
蒲原,JR東海道本線(熱海～浜松)
由比,JR東海道本線(熱海～浜松)
興津,JR東海道本線(熱海～浜松)
清水,JR東海道本線(熱海～浜松)
草薙,JR東海道本線(熱海～浜松)
東静岡,JR東海道本線(熱海～浜松)
静岡,JR東海道本線(熱海～浜松)
安倍川,JR東海道本線(熱海～浜松)
用宗,JR東海道本線(熱海～浜松)
焼津,JR東海道本線(熱海～浜松)
西焼津,JR東海道本線(熱海～浜松)
藤枝,JR東海道本線(熱海～浜松)
六合,JR東海道本線(熱海～浜松)
島田,JR東海道本線(熱海～浜松)
金谷,JR東海道本線(熱海～浜松)
菊川,JR東海道本線(熱海～浜松)
掛川,JR東海道本線(熱海～浜松)
愛野,JR東海道本線(熱海～浜松)
袋井,JR東海道本線(熱海～浜松)
御厨,JR東海道本線(熱海～浜松)
